conta,sum
10722540.0,80.0
10722541.0,80.0
10722592.0,80.0
10722604.0,80.0
10722623.0,80.0
10722625.0,80.0
10722722.0,80.0
10722782.0,80.0
10722784.0,80.0
10722786.0,80.0
10722798.0,80.0
10722800.0,80.0
10722802.0,80.0
10722803.0,80.0
10722804.0,80.0
10722805.0,80.0
10723028.0,80.0
10723032.0,80.0
10723036.0,80.0
10723037.0,80.0
10723042.0,80.0
10723045.0,80.0
10723064.0,80.0
10723070.0,80.0
10723072.0,80.0
10723101.0,80.0
10723102.0,80.0
10723103.0,80.0
10723105.0,80.0
10723107.0,80.0
10723550.0,80.0
10723595.0,80.0
10724406.0,80.0
10724410.0,80.0
10724423.0,80.0
10724511.0,80.0
10724512.0,80.0
10724513.0,80.0
10724514.0,80.0
10724515.0,80.0
10724523.0,80.0
10724532.0,80.0
10724534.0,80.0
10724537.0,80.0
10724777.0,80.0
10724780.0,80.0
10724956.0,80.0
10724971.0,80.0
10725033.0,80.0
10725035.0,80.0
10725036.0,80.0
10725204.0,560.0
10725231.0,80.0
10725369.0,80.0
10725370.0,80.0
10725371.0,80.0
10725372.0,80.0
10725672.0,80.0
10725768.0,80.0
10726027.0,80.0
10726032.0,80.0
10726034.0,80.0
10726175.0,80.0
10726177.0,80.0
10726262.0,80.0
10726264.0,80.0
10727450.0,80.0
10727451.0,80.0
10727485.0,80.0
10727487.0,80.0
10727737.0,80.0
10727738.0,80.0
10727739.0,80.0
10727750.0,80.0
10727839.0,80.0
10727877.0,80.0
10728135.0,80.0
10728136.0,80.0
10728420.0,80.0
10728523.0,80.0
10728775.0,80.0
10728776.0,80.0
10728782.0,80.0
10728787.0,80.0
10728790.0,80.0
10729751.0,80.0
10729797.0,80.0
10729798.0,80.0
10729799.0,80.0
10729800.0,80.0
10729801.0,80.0
10729802.0,80.0
10729804.0,80.0
10729805.0,80.0
10729806.0,80.0
10729807.0,80.0
10729808.0,80.0
10729809.0,80.0
10729810.0,80.0
10729812.0,80.0
10729813.0,80.0
10729998.0,80.0
10730086.0,80.0
10730088.0,80.0
10730130.0,80.0
10730131.0,80.0
10730272.0,80.0
10730273.0,80.0
10730274.0,80.0
10730275.0,80.0
10730276.0,80.0
10730277.0,80.0
10730281.0,80.0
10730283.0,80.0
10730332.0,80.0
10730334.0,80.0
10730348.0,80.0
10730615.0,80.0
10730983.0,80.0
10730984.0,80.0
10730987.0,80.0
10731012.0,80.0
10731016.0,80.0
10731018.0,80.0
10731023.0,80.0
10731044.0,80.0
10731046.0,80.0
10731050.0,80.0
10731051.0,80.0
10731087.0,80.0
10731091.0,80.0
10731093.0,80.0
10731099.0,80.0
10731101.0,80.0
10731233.0,80.0
10731430.0,80.0
10731577.0,80.0
10731598.0,80.0
10731927.0,80.0
10731944.0,80.0
10731946.0,80.0
10731952.0,80.0
10731959.0,80.0
10731960.0,80.0
10731962.0,80.0
10732547.0,80.0
10732554.0,80.0
10732623.0,80.0
10732649.0,80.0
10732654.0,80.0
10732669.0,80.0
10732676.0,80.0
10732677.0,80.0
10732754.0,80.0
10734126.0,80.0
10734177.0,80.0
10734178.0,80.0
10734188.0,80.0
10734192.0,80.0
10734196.0,80.0
10734208.0,80.0
10734229.0,80.0
10734482.0,80.0
10734483.0,80.0
10734487.0,80.0
10734488.0,80.0
10734574.0,80.0
10734576.0,80.0
10734586.0,80.0
10734603.0,80.0
10734604.0,80.0
10734618.0,110.0
10734682.0,80.0
10734894.0,80.0
10734896.0,80.0
10735070.0,80.0
10735071.0,80.0
10735143.0,80.0
10735145.0,80.0
10735405.0,80.0
10735406.0,80.0
10735408.0,80.0
10735412.0,80.0
10735413.0,80.0
10735415.0,80.0
10735426.0,80.0
10735468.0,80.0
10735471.0,80.0
10735685.0,80.0
10735686.0,80.0
10735687.0,80.0
10735689.0,80.0
10735692.0,80.0
10735693.0,80.0
10735718.0,80.0
10735757.0,80.0
10735765.0,80.0
10735789.0,80.0
10735790.0,80.0
10735902.0,80.0
10735904.0,80.0
10735905.0,1540.0
10735909.0,980.0
10735926.0,80.0
10735930.0,80.0
10735940.0,80.0
10736428.0,80.0
10736451.0,80.0
10736476.0,80.0
10736477.0,80.0
10736656.0,80.0
10736659.0,80.0
10736665.0,80.0
10736688.0,80.0
10736689.0,80.0
10736701.0,80.0
10736832.0,80.0
10736835.0,80.0
10736861.0,80.0
10736863.0,80.0
10736899.0,84.0
10736935.0,80.0
10736937.0,80.0
10736964.0,80.0
10736967.0,80.0
10736982.0,80.0
10736984.0,80.0
10736985.0,80.0
10736987.0,80.0
10737159.0,80.0
10737161.0,80.0
10737223.0,80.0
10737225.0,80.0
10737227.0,80.0
10737238.0,80.0
10737239.0,80.0
10737414.0,80.0
10737418.0,80.0
10737419.0,80.0
10737523.0,80.0
10737783.0,80.0
10737784.0,80.0
10737786.0,80.0
10737830.0,80.0
10737833.0,80.0
10737941.0,80.0
10737942.0,80.0
10737943.0,80.0
10738422.0,80.0
10738424.0,80.0
10738425.0,80.0
10738490.0,80.0
10738491.0,80.0
10738542.0,80.0
10738545.0,80.0
10738547.0,80.0
10738917.0,80.0
10738925.0,80.0
10738934.0,80.0
10738936.0,80.0
10738985.0,80.0
10739000.0,80.0
10739003.0,80.0
10739007.0,80.0
10739143.0,80.0
10739144.0,80.0
10739145.0,80.0
10739146.0,80.0
10739174.0,80.0
10739175.0,80.0
10739176.0,80.0
10739178.0,80.0
10739714.0,80.0
10739717.0,80.0
10739718.0,80.0
10739795.0,80.0
10739803.0,80.0
10739804.0,80.0
10739955.0,80.0
10740328.0,80.0
10740640.0,80.0
10740641.0,80.0
10740659.0,80.0
10740663.0,80.0
10740743.0,80.0
10740748.0,80.0
10740750.0,80.0
10740753.0,80.0
10740756.0,80.0
10740761.0,80.0
10740762.0,80.0
10740763.0,80.0
10740766.0,110.0
10740772.0,80.0
10740773.0,80.0
10740774.0,80.0
10740775.0,80.0
10741312.0,80.0
10741313.0,80.0
10741314.0,80.0
10741315.0,80.0
10741321.0,80.0
10741328.0,80.0
10741351.0,80.0
10741364.0,80.0
10741422.0,80.0
10741427.0,80.0
10741439.0,80.0
10742126.0,80.0
10742135.0,80.0
10742140.0,80.0
10742730.0,80.0
10742756.0,80.0
10742771.0,80.0
10742858.0,80.0
10743032.0,80.0
10743041.0,80.0
10743047.0,80.0
10743051.0,80.0
10743054.0,80.0
10743060.0,80.0
10743234.0,80.0
10743351.0,80.0
10743447.0,130.0
10743581.0,80.0
10743814.0,80.0
10743815.0,80.0
10743834.0,80.0
10743841.0,130.0
10743843.0,80.0
10743844.0,80.0
10743846.0,80.0
10743847.0,80.0
10744266.0,90.0
10744283.0,199.55
10744284.0,80.0
10744812.0,80.0
10744864.0,80.0
10744968.0,80.0
10744974.0,80.0
10744993.0,80.0
10745008.0,80.0
10745184.0,80.0
10745185.0,80.0
10745186.0,80.0
10745199.0,80.0
10745203.0,80.0
10745205.0,80.0
10745208.0,80.0
10745253.0,80.0
10745258.0,80.0
10745260.0,80.0
10745261.0,80.0
10745264.0,80.0
10745798.0,80.0
10745832.0,80.0
10745834.0,80.0
10745840.0,80.0
10745845.0,80.0
10745854.0,80.0
10745860.0,80.0
10746139.0,80.0
10746216.0,80.0
10746272.0,80.0
10746554.0,80.0
10746618.0,80.0
10746624.0,80.0
10746669.0,80.0
10746671.0,80.0
10746676.0,80.0
10746680.0,80.0
10746685.0,80.0
10746765.0,80.0
10746766.0,80.0
10746769.0,80.0
10746831.0,80.0
10746947.0,80.0
10747027.0,80.0
10747028.0,80.0
10747410.0,80.0
10747412.0,80.0
10747414.0,80.0
10747415.0,80.0
10747445.0,80.0
10747446.0,80.0
10747449.0,80.0
10747451.0,80.0
10747455.0,80.0
10747521.0,80.0
10747826.0,80.0
10747978.0,80.0
10748292.0,80.0
10748816.0,80.0
10748819.0,80.0
10748870.0,80.0
10748872.0,80.0
10748873.0,80.0
10748905.0,80.0
10748908.0,80.0
10748944.0,80.0
10748945.0,80.0
10748948.0,80.0
10748983.0,80.0
10748984.0,80.0
10748985.0,80.0
10749262.0,80.0
10749268.0,80.0
10749279.0,80.0
10749340.0,80.0
10749343.0,80.0
10749600.0,80.0
10749601.0,80.0
10750512.0,80.0
10750570.0,80.0
10750701.0,80.0
10750702.0,80.0
10750706.0,80.0
10750742.0,80.0
10750743.0,80.0
10750748.0,80.0
10750750.0,80.0
10751087.0,80.0
10751088.0,80.0
10751112.0,80.0
10751113.0,80.0
10751115.0,80.0
10751469.0,80.0
10751473.0,80.0
10751477.0,80.0
10752088.0,80.0
10752089.0,80.0
10752621.0,80.0
10752791.0,80.0
10752918.0,80.0
10752926.0,80.0
10752930.0,80.0
10752933.0,80.0
10752936.0,80.0
10752939.0,80.0
10753046.0,80.0
10753050.0,80.0
10753052.0,80.0
10753744.0,100.0
10753776.0,80.0
10753779.0,80.0
10753781.0,80.0
10753782.0,80.0
10753814.0,80.0
10753816.0,80.0
10753819.0,80.0
10754467.0,80.0
10754474.0,80.0
10754817.0,80.0
10755453.0,80.0
10755847.0,80.0
10756080.0,80.0
10756081.0,80.0
10756082.0,80.0
10756165.0,80.0
10756634.0,80.0
10756711.0,80.0
10756761.0,80.0
10756764.0,80.0
10756765.0,80.0
10756819.0,80.0
10756821.0,80.0
10756822.0,80.0
10757355.0,80.0
10757357.0,80.0
10757360.0,80.0
10757420.0,80.0
10757422.0,80.0
10757424.0,80.0
10757441.0,80.0
10757442.0,80.0
10757444.0,80.0
10757457.0,80.0
10757458.0,80.0
10757459.0,80.0
10757544.0,80.0
10758143.0,120.0
10758257.0,160.93000000000004
10758507.0,80.0
10758508.0,80.0
10758509.0,80.0
10758514.0,80.0
10758518.0,80.0
10758685.0,80.0
10758693.0,80.0
10758784.0,150.0
10758819.0,150.0
10758851.0,150.0
10758933.0,150.0
10759003.0,80.0
10759004.0,80.0
10759337.0,80.0
10759342.0,80.0
10759344.0,80.0
10759388.0,80.0
10759392.0,80.0
10759396.0,80.0
10759421.0,80.0
10760739.0,80.0
10761774.0,80.0
10761775.0,80.0
10761777.0,80.0
10762999.0,130.0
10763008.0,130.0
10763032.0,130.0
10763334.0,130.0
10763501.0,130.0
10763573.0,130.0
10764718.0,230.0
