conta,sum,outlier
10656855.0,80.0,Normal
10656874.0,80.0,Normal
10656875.0,80.0,Normal
10656877.0,80.0,Normal
10656881.0,80.0,Normal
10656883.0,80.0,Normal
10656944.0,80.0,Normal
10656946.0,80.0,Normal
10656948.0,80.0,Normal
10656951.0,80.0,Normal
10657103.0,80.0,Normal
10657280.0,80.0,Normal
10657326.0,80.0,Normal
10657327.0,80.0,Normal
10657346.0,80.0,Normal
10657348.0,80.0,Normal
10657353.0,80.0,Normal
10657390.0,80.0,Normal
10657412.0,80.0,Normal
10657413.0,80.0,Normal
10657414.0,80.0,Normal
10657416.0,80.0,Normal
10657419.0,80.0,Normal
10657420.0,80.0,Normal
10657428.0,80.0,Normal
10657430.0,80.0,Normal
10657537.0,80.0,Normal
10657538.0,80.0,Normal
10657542.0,80.0,Normal
10657729.0,80.0,Normal
10657730.0,80.0,Normal
10657732.0,80.0,Normal
10657733.0,80.0,Normal
10657864.0,80.0,Normal
10658449.0,80.0,Normal
10658452.0,80.0,Normal
10658464.0,80.0,Normal
10658466.0,80.0,Normal
10658469.0,80.0,Normal
10658491.0,80.0,Normal
10658499.0,80.0,Normal
10658500.0,80.0,Normal
10658514.0,80.0,Normal
10658520.0,80.0,Normal
10658521.0,80.0,Normal
10658538.0,80.0,Normal
10658547.0,80.0,Normal
10658548.0,80.0,Normal
10658608.0,80.0,Normal
10658623.0,80.0,Normal
10658658.0,80.0,Normal
10658659.0,80.0,Normal
10658660.0,80.0,Normal
10658836.0,80.0,Normal
10658956.0,80.0,Normal
10658957.0,80.0,Normal
10658983.0,80.0,Normal
10659222.0,80.0,Normal
10659223.0,80.0,Normal
10659305.0,84.0,Normal
10659353.0,80.0,Normal
10659354.0,80.0,Normal
10659358.0,80.0,Normal
10659413.0,80.0,Normal
10659415.0,80.0,Normal
10659420.0,80.0,Normal
10659502.0,80.0,Normal
10659504.0,80.0,Normal
10659508.0,80.0,Normal
10659536.0,80.0,Normal
10661492.0,80.0,Normal
10661494.0,80.0,Normal
10661497.0,80.0,Normal
10661516.0,80.0,Normal
10661585.0,80.0,Normal
10661976.0,80.0,Normal
10661977.0,80.0,Normal
10661978.0,80.0,Normal
10661980.0,80.0,Normal
10662002.0,80.0,Normal
10662003.0,80.0,Normal
10662016.0,80.0,Normal
10662018.0,80.0,Normal
10662247.0,80.0,Normal
10662249.0,80.0,Normal
10662266.0,80.0,Normal
10662269.0,80.0,Normal
10662277.0,80.0,Normal
10662280.0,80.0,Normal
10662282.0,80.0,Normal
10662313.0,80.0,Normal
10662462.0,80.0,Normal
10662854.0,80.0,Normal
10662855.0,80.0,Normal
10662856.0,80.0,Normal
10662874.0,80.0,Normal
10662883.0,80.0,Normal
10662886.0,80.0,Normal
10662937.0,80.0,Normal
10662940.0,80.0,Normal
10662942.0,80.0,Normal
10663943.0,80.0,Normal
10663945.0,80.0,Normal
10664170.0,80.0,Normal
10664172.0,80.0,Normal
10664177.0,80.0,Normal
10664312.0,80.0,Normal
10664313.0,80.0,Normal
10664315.0,80.0,Normal
10664316.0,80.0,Normal
10664410.0,80.0,Normal
10664412.0,80.0,Normal
10664416.0,80.0,Normal
10664471.0,80.0,Normal
10664576.0,80.0,Normal
10665048.0,80.0,Normal
10665051.0,80.0,Normal
10665158.0,80.0,Normal
10665160.0,80.0,Normal
10665162.0,80.0,Normal
10665163.0,80.0,Normal
10665165.0,80.0,Normal
10665166.0,80.0,Normal
10665171.0,80.0,Normal
10665172.0,80.0,Normal
10665173.0,80.0,Normal
10665176.0,80.0,Normal
10665178.0,80.0,Normal
10665180.0,80.0,Normal
10665183.0,80.0,Normal
10665184.0,80.0,Normal
10665287.0,80.0,Normal
10665288.0,80.0,Normal
10665291.0,80.0,Normal
10665400.0,80.0,Normal
10665559.0,80.0,Normal
10665880.0,80.0,Normal
10665969.0,80.0,Normal
10665975.0,80.0,Normal
10665977.0,80.0,Normal
10665993.0,80.0,Normal
10665996.0,80.0,Normal
10665997.0,80.0,Normal
10665999.0,80.0,Normal
10666085.0,80.0,Normal
10666201.0,80.0,Normal
10666213.0,80.0,Normal
10666216.0,80.0,Normal
10666218.0,80.0,Normal
10666618.0,80.0,Normal
10666620.0,80.0,Normal
10666621.0,80.0,Normal
10666623.0,80.0,Normal
10666640.0,80.0,Normal
10666697.0,80.0,Normal
10666904.0,80.0,Normal
10666939.0,80.0,Normal
10666959.0,80.0,Normal
10666963.0,80.0,Normal
10666990.0,80.0,Normal
10667357.0,80.0,Normal
10668031.0,80.0,Normal
10668039.0,80.0,Normal
10668040.0,80.0,Normal
10668045.0,80.0,Normal
10668046.0,80.0,Normal
10668083.0,80.0,Normal
10668144.0,80.0,Normal
10668145.0,80.0,Normal
10668153.0,80.0,Normal
10668196.0,80.0,Normal
10668248.0,80.0,Normal
10668423.0,80.0,Normal
10668463.0,80.0,Normal
10668523.0,80.0,Normal
10668540.0,80.0,Normal
10668545.0,80.0,Normal
10668699.0,80.0,Normal
10668948.0,80.0,Normal
10668952.0,80.0,Normal
10669175.0,80.0,Normal
10669177.0,80.0,Normal
10669179.0,80.0,Normal
10669429.0,80.0,Normal
10669431.0,80.0,Normal
10669485.0,80.0,Normal
10669489.0,80.0,Normal
10669491.0,80.0,Normal
10669493.0,80.0,Normal
10669828.0,80.0,Normal
10669917.0,80.0,Normal
10670253.0,80.0,Normal
10670255.0,80.0,Normal
10670344.0,80.0,Normal
10670351.0,80.0,Normal
10670352.0,80.0,Normal
10670717.0,80.0,Normal
10670721.0,80.0,Normal
10670722.0,80.0,Normal
10670724.0,80.0,Normal
10670894.0,80.0,Normal
10671194.0,80.0,Normal
10671201.0,80.0,Normal
10671202.0,80.0,Normal
10671220.0,150.0,Normal
10671624.0,80.0,Normal
10671711.0,80.0,Normal
10671718.0,80.0,Normal
10671719.0,80.0,Normal
10671751.0,80.0,Normal
10671752.0,80.0,Normal
10672428.0,80.0,Normal
10672430.0,80.0,Normal
10672735.0,80.0,Normal
10672736.0,285.0,Normal
10672740.0,80.0,Normal
10672745.0,80.0,Normal
10672747.0,80.0,Normal
10672798.0,600.0,Outlier
10672885.0,80.0,Normal
10672888.0,80.0,Normal
10672895.0,80.0,Normal
10672897.0,80.0,Normal
10672909.0,80.0,Normal
10672913.0,80.0,Normal
10672947.0,80.0,Normal
10673257.0,80.0,Normal
10673263.0,80.0,Normal
10673503.0,80.0,Normal
10673509.0,80.0,Normal
10673905.0,80.0,Normal
10674028.0,80.0,Normal
10674030.0,80.0,Normal
10674049.0,80.0,Normal
10674051.0,80.0,Normal
10675729.0,80.0,Normal
10675735.0,80.0,Normal
10675747.0,80.0,Normal
10675814.0,80.0,Normal
10675818.0,80.0,Normal
10675830.0,80.0,Normal
10675841.0,80.0,Normal
10675842.0,80.0,Normal
10676172.0,80.0,Normal
10676755.0,80.0,Normal
10676771.0,80.0,Normal
10676772.0,80.0,Normal
10677003.0,80.0,Normal
10677005.0,80.0,Normal
10677006.0,80.0,Normal
10677557.0,80.0,Normal
10677617.0,80.0,Normal
10677620.0,80.0,Normal
10677636.0,80.0,Normal
10677638.0,80.0,Normal
10677640.0,80.0,Normal
10677641.0,80.0,Normal
10677646.0,80.0,Normal
10677652.0,80.0,Normal
10677654.0,80.0,Normal
10677668.0,80.0,Normal
10677671.0,80.0,Normal
10677674.0,80.0,Normal
10677675.0,80.0,Normal
10677676.0,80.0,Normal
10677683.0,80.0,Normal
10677689.0,80.0,Normal
10677690.0,80.0,Normal
10677711.0,80.0,Normal
10678906.0,80.0,Normal
10678910.0,80.0,Normal
10678916.0,80.0,Normal
10678933.0,80.0,Normal
10678935.0,80.0,Normal
10678996.0,80.0,Normal
10678999.0,80.0,Normal
10679014.0,80.0,Normal
10679017.0,80.0,Normal
10679117.0,80.0,Normal
10679146.0,80.0,Normal
10679149.0,80.0,Normal
10679202.0,80.0,Normal
10679206.0,80.0,Normal
10679208.0,80.0,Normal
10679539.0,80.0,Normal
10679540.0,80.0,Normal
10679542.0,80.0,Normal
10679543.0,80.0,Normal
10679975.0,80.0,Normal
10679977.0,80.0,Normal
10680175.0,80.0,Normal
10680179.0,80.0,Normal
10680180.0,80.0,Normal
10680223.0,80.0,Normal
10680226.0,80.0,Normal
10680244.0,80.0,Normal
10680300.0,110.0,Normal
10680504.0,80.0,Normal
10680779.0,80.0,Normal
10680791.0,80.0,Normal
10680792.0,80.0,Normal
10680794.0,80.0,Normal
10680846.0,80.0,Normal
10680883.0,80.0,Normal
10680893.0,80.0,Normal
10680894.0,80.0,Normal
10680895.0,80.0,Normal
10681001.0,560.0,Outlier
10681053.0,80.0,Normal
10681098.0,80.0,Normal
10681100.0,80.0,Normal
10681104.0,80.0,Normal
10681105.0,80.0,Normal
10681340.0,80.0,Normal
10681353.0,80.0,Normal
10681836.0,80.0,Normal
10681839.0,80.0,Normal
10681841.0,80.0,Normal
10681849.0,80.0,Normal
10681850.0,80.0,Normal
10681851.0,80.0,Normal
10681854.0,80.0,Normal
10681855.0,80.0,Normal
10682141.0,110.0,Normal
10682188.0,80.0,Normal
10682192.0,80.0,Normal
10682218.0,199.55,Normal
10682388.0,199.55,Normal
10683027.0,80.0,Normal
10683343.0,80.0,Normal
10683369.0,80.0,Normal
10683380.0,80.0,Normal
10683387.0,80.0,Normal
10683404.0,80.0,Normal
10683422.0,80.0,Normal
10683428.0,80.0,Normal
10683432.0,80.0,Normal
10683596.0,80.0,Normal
10683609.0,80.0,Normal
10683623.0,80.0,Normal
10683624.0,80.0,Normal
10683629.0,80.0,Normal
10683633.0,80.0,Normal
10683642.0,80.0,Normal
10683644.0,80.0,Normal
10683648.0,80.0,Normal
10683650.0,80.0,Normal
10683652.0,80.0,Normal
10683653.0,80.0,Normal
10683686.0,80.0,Normal
10683742.0,80.0,Normal
10684084.0,1680.0,Outlier
10684087.0,980.0,Outlier
10684091.0,80.0,Normal
10684220.0,80.0,Normal
10684224.0,80.0,Normal
10684235.0,80.0,Normal
10684237.0,80.0,Normal
10684239.0,80.0,Normal
10684241.0,80.0,Normal
10684242.0,80.0,Normal
10684247.0,80.0,Normal
10684297.0,80.0,Normal
10684298.0,80.0,Normal
10684380.0,80.0,Normal
10684381.0,80.0,Normal
10685147.0,80.0,Normal
10685190.0,80.0,Normal
10685193.0,80.0,Normal
10685241.0,80.0,Normal
10685250.0,80.0,Normal
10685256.0,80.0,Normal
10685258.0,80.0,Normal
10685268.0,80.0,Normal
10685272.0,80.0,Normal
10685274.0,80.0,Normal
10685279.0,80.0,Normal
10685281.0,80.0,Normal
10685282.0,80.0,Normal
10685330.0,80.0,Normal
10685334.0,80.0,Normal
10685349.0,80.0,Normal
10685427.0,80.0,Normal
10685433.0,80.0,Normal
10685559.0,80.0,Normal
10685621.0,80.0,Normal
10685623.0,80.0,Normal
10686016.0,80.0,Normal
10686493.0,80.0,Normal
10686495.0,80.0,Normal
10686497.0,80.0,Normal
10686553.0,80.0,Normal
10686556.0,80.0,Normal
10686633.0,80.0,Normal
10686635.0,80.0,Normal
10686636.0,80.0,Normal
10686637.0,80.0,Normal
10686639.0,80.0,Normal
10686643.0,80.0,Normal
10686647.0,80.0,Normal
10687209.0,80.0,Normal
10687326.0,80.0,Normal
10687328.0,80.0,Normal
10687969.0,84.0,Normal
10687970.0,84.0,Normal
10688086.0,100.0,Normal
10688196.0,80.0,Normal
10688312.0,80.0,Normal
10688313.0,80.0,Normal
10688314.0,80.0,Normal
10688315.0,80.0,Normal
10688319.0,80.0,Normal
10688321.0,80.0,Normal
10688322.0,80.0,Normal
10688324.0,80.0,Normal
10688325.0,80.0,Normal
10688412.0,80.0,Normal
10688414.0,80.0,Normal
10688435.0,80.0,Normal
10688590.0,80.0,Normal
10688592.0,80.0,Normal
10688810.0,80.0,Normal
10688827.0,80.0,Normal
10688828.0,80.0,Normal
10688834.0,80.0,Normal
10688836.0,80.0,Normal
10688839.0,80.0,Normal
10688844.0,80.0,Normal
10688848.0,80.0,Normal
10688855.0,80.0,Normal
10688857.0,80.0,Normal
10688859.0,80.0,Normal
10688876.0,80.0,Normal
10688877.0,80.0,Normal
10688878.0,80.0,Normal
10689164.0,80.0,Normal
10690165.0,130.0,Normal
10690233.0,80.0,Normal
10690303.0,80.0,Normal
10690739.0,80.0,Normal
10690788.0,80.0,Normal
10690791.0,130.0,Normal
10690799.0,80.0,Normal
10690894.0,80.0,Normal
10691181.0,199.55,Normal
10691597.0,130.0,Normal
10691718.0,130.0,Normal
10691855.0,130.0,Normal
10691890.0,130.0,Normal
10691891.0,80.0,Normal
10691892.0,80.0,Normal
10691894.0,80.0,Normal
10691895.0,80.0,Normal
10691896.0,80.0,Normal
10691897.0,80.0,Normal
10692034.0,80.0,Normal
10692036.0,80.0,Normal
10692103.0,80.0,Normal
10692111.0,80.0,Normal
10692137.0,80.0,Normal
10692139.0,80.0,Normal
10692149.0,80.0,Normal
10692150.0,80.0,Normal
10692392.0,130.0,Normal
10692439.0,80.0,Normal
10692447.0,80.0,Normal
10692449.0,80.0,Normal
10692451.0,80.0,Normal
10692455.0,80.0,Normal
10692715.0,80.0,Normal
10692716.0,80.0,Normal
10692718.0,80.0,Normal
10692721.0,80.0,Normal
10692891.0,80.0,Normal
10692929.0,110.0,Normal
10692952.0,80.0,Normal
10692955.0,80.0,Normal
10692975.0,80.0,Normal
10692980.0,80.0,Normal
10692990.0,80.0,Normal
10693194.0,130.0,Normal
10693457.0,80.0,Normal
10693555.0,80.0,Normal
10693751.0,80.0,Normal
10693842.0,80.0,Normal
10693844.0,80.0,Normal
10693849.0,80.0,Normal
10693852.0,80.0,Normal
10693855.0,80.0,Normal
10693857.0,80.0,Normal
10693911.0,80.0,Normal
10693914.0,80.0,Normal
10693915.0,80.0,Normal
10693967.0,80.0,Normal
10694490.0,80.0,Normal
10694512.0,80.0,Normal
10694515.0,80.0,Normal
10694754.0,80.0,Normal
10694781.0,80.0,Normal
10694786.0,80.0,Normal
10694804.0,80.0,Normal
10695206.0,80.0,Normal
10695208.0,80.0,Normal
10695209.0,80.0,Normal
10695318.0,80.0,Normal
10695373.0,80.0,Normal
10695375.0,80.0,Normal
10695408.0,80.0,Normal
10695566.0,80.0,Normal
10695570.0,80.0,Normal
10696586.0,80.0,Normal
10696598.0,80.0,Normal
10696616.0,80.0,Normal
10696636.0,80.0,Normal
10696661.0,80.0,Normal
10696666.0,80.0,Normal
10696823.0,84.0,Normal
10696828.0,80.0,Normal
10696835.0,80.0,Normal
10696906.0,80.0,Normal
10696917.0,80.0,Normal
10696924.0,80.0,Normal
10696927.0,80.0,Normal
10697039.0,80.0,Normal
10697078.0,80.0,Normal
10697135.0,80.0,Normal
10697185.0,80.0,Normal
10697187.0,80.0,Normal
10697188.0,80.0,Normal
10697674.0,80.0,Normal
10697716.0,80.0,Normal
10697799.0,80.0,Normal
10697908.0,80.0,Normal
10697913.0,80.0,Normal
10697931.0,80.0,Normal
10698212.0,80.0,Normal
10698738.0,80.0,Normal
10698771.0,80.0,Normal
10698773.0,80.0,Normal
10698780.0,80.0,Normal
10698871.0,80.0,Normal
10698987.0,80.0,Normal
10698998.0,80.0,Normal
10699018.0,80.0,Normal
10699020.0,80.0,Normal
10699120.0,80.0,Normal
10699191.0,80.0,Normal
10699198.0,80.0,Normal
10699273.0,80.0,Normal
10699302.0,80.0,Normal
10699303.0,80.0,Normal
10699592.0,199.55,Normal
10700715.0,80.0,Normal
10700719.0,80.0,Normal
10700842.0,80.0,Normal
10700847.0,80.0,Normal
10700854.0,80.0,Normal
10700891.0,80.0,Normal
10700899.0,80.0,Normal
10700907.0,80.0,Normal
10700918.0,80.0,Normal
10700933.0,80.0,Normal
10700937.0,80.0,Normal
10700975.0,80.0,Normal
10701262.0,80.0,Normal
10702015.0,80.0,Normal
10702465.0,80.0,Normal
10702466.0,80.0,Normal
10702693.0,80.0,Normal
10702735.0,80.0,Normal
10702738.0,80.0,Normal
10702809.0,80.0,Normal
10702811.0,80.0,Normal
10702827.0,80.0,Normal
10702828.0,80.0,Normal
10702843.0,80.0,Normal
10703265.0,80.0,Normal
10703288.0,80.0,Normal
10703291.0,80.0,Normal
10703324.0,80.0,Normal
10703355.0,80.0,Normal
10703356.0,80.0,Normal
10704420.0,150.0,Normal
10704698.0,150.0,Normal
10704890.0,150.0,Normal
10704983.0,150.0,Normal
10705178.0,150.0,Normal
10705224.0,150.0,Normal
10705603.0,230.0,Normal
10705630.0,80.0,Normal
10705706.0,80.0,Normal
10706446.0,80.0,Normal
10707443.0,80.0,Normal
10707444.0,80.0,Normal
10707446.0,80.0,Normal
10707529.0,80.0,Normal
10707545.0,80.0,Normal
10707555.0,80.0,Normal
10707570.0,80.0,Normal
10707573.0,80.0,Normal
10707590.0,80.0,Normal
10709816.0,80.0,Normal
10709817.0,80.0,Normal
10709819.0,80.0,Normal
10709821.0,80.0,Normal
10709955.0,80.0,Normal
10709957.0,80.0,Normal
10709958.0,80.0,Normal
10709962.0,80.0,Normal
10709964.0,80.0,Normal
10709967.0,80.0,Normal
10709982.0,80.0,Normal
10709984.0,80.0,Normal
10709997.0,80.0,Normal
10709999.0,80.0,Normal
10710000.0,80.0,Normal
10710338.0,80.0,Normal
10710340.0,80.0,Normal
10710378.0,80.0,Normal
10710381.0,80.0,Normal
10710382.0,80.0,Normal
10710861.0,80.0,Normal
10710864.0,80.0,Normal
10710869.0,80.0,Normal
10710871.0,80.0,Normal
10710874.0,80.0,Normal
10711195.0,80.0,Normal
10711196.0,80.0,Normal
10711386.0,80.0,Normal
10711389.0,80.0,Normal
10711605.0,80.0,Normal
10711607.0,80.0,Normal
10711609.0,80.0,Normal
10711611.0,80.0,Normal
10711635.0,80.0,Normal
10711639.0,80.0,Normal
10711764.0,80.0,Normal
10712015.0,80.0,Normal
10712062.0,80.0,Normal
10712102.0,80.0,Normal
10712142.0,80.0,Normal
10712143.0,80.0,Normal
10712146.0,80.0,Normal
10712148.0,80.0,Normal
10712156.0,80.0,Normal
10712160.0,80.0,Normal
10712169.0,80.0,Normal
10712248.0,80.0,Normal
10712282.0,80.0,Normal
10712364.0,80.0,Normal
10712378.0,80.0,Normal
10712444.0,80.0,Normal
10712515.0,80.0,Normal
10712529.0,80.0,Normal
10712692.0,80.0,Normal
10712697.0,80.0,Normal
10712974.0,80.0,Normal
10713014.0,80.0,Normal
10713018.0,80.0,Normal
10713092.0,80.0,Normal
10713429.0,80.0,Normal
10713432.0,80.0,Normal
10713442.0,80.0,Normal
10713444.0,80.0,Normal
10713446.0,80.0,Normal
10713461.0,80.0,Normal
10713462.0,80.0,Normal
10713514.0,80.0,Normal
10713515.0,80.0,Normal
10713516.0,80.0,Normal
10713658.0,80.0,Normal
10713659.0,80.0,Normal
10713660.0,80.0,Normal
10713661.0,80.0,Normal
10713662.0,80.0,Normal
10713696.0,130.0,Normal
10713707.0,130.0,Normal
10713941.0,80.0,Normal
10713942.0,80.0,Normal
10713944.0,80.0,Normal
10713951.0,80.0,Normal
10713967.0,80.0,Normal
10713970.0,80.0,Normal
10714007.0,80.0,Normal
10714017.0,80.0,Normal
10714020.0,80.0,Normal
10714059.0,80.0,Normal
10714063.0,80.0,Normal
10714113.0,80.0,Normal
10714116.0,80.0,Normal
10714124.0,80.0,Normal
10714127.0,80.0,Normal
10714182.0,120.0,Normal
10714213.0,80.0,Normal
10714217.0,80.0,Normal
10714226.0,80.0,Normal
10714359.0,80.0,Normal
10714392.0,80.0,Normal
10714407.0,80.0,Normal
10714538.0,80.0,Normal
10714540.0,80.0,Normal
10714637.0,80.0,Normal
10714640.0,80.0,Normal
10714690.0,80.0,Normal
10714904.0,80.0,Normal
10715001.0,80.0,Normal
10715002.0,80.0,Normal
10715043.0,80.0,Normal
10715044.0,80.0,Normal
10715152.0,80.0,Normal
10715643.0,80.0,Normal
10715645.0,80.0,Normal
10715655.0,80.0,Normal
10715660.0,80.0,Normal
10715664.0,80.0,Normal
10716091.0,80.0,Normal
10716116.0,80.0,Normal
10716191.0,80.0,Normal
10716575.0,80.0,Normal
10716578.0,80.0,Normal
10716902.0,80.0,Normal
10716903.0,80.0,Normal
10716920.0,80.0,Normal
10716923.0,80.0,Normal
10716963.0,80.0,Normal
10717219.0,80.0,Normal
10717221.0,80.0,Normal
10717241.0,80.0,Normal
10717319.0,80.0,Normal
10717324.0,80.0,Normal
10717325.0,80.0,Normal
10717380.0,80.0,Normal
10717382.0,80.0,Normal
10717386.0,80.0,Normal
10718464.0,80.0,Normal
10718515.0,80.0,Normal
10718516.0,80.0,Normal
10718517.0,80.0,Normal
10718540.0,80.0,Normal
10718544.0,80.0,Normal
10718546.0,80.0,Normal
10718548.0,80.0,Normal
10718549.0,80.0,Normal
10718867.0,80.0,Normal
10718869.0,80.0,Normal
10718873.0,80.0,Normal
10718874.0,80.0,Normal
10718875.0,80.0,Normal
10718876.0,80.0,Normal
10718899.0,80.0,Normal
10718900.0,80.0,Normal
10718901.0,80.0,Normal
10718902.0,80.0,Normal
10718904.0,80.0,Normal
10718905.0,80.0,Normal
10718917.0,80.0,Normal
10718920.0,80.0,Normal
10718923.0,80.0,Normal
10719827.0,84.0,Normal
10720186.0,80.0,Normal
10720187.0,80.0,Normal
10720288.0,80.0,Normal
10720291.0,80.0,Normal
10720293.0,80.0,Normal
10720323.0,80.0,Normal
10720329.0,80.0,Normal
10720335.0,80.0,Normal
10720337.0,80.0,Normal
10720340.0,80.0,Normal
10720352.0,80.0,Normal
10720595.0,150.0,Normal
10720644.0,190.0,Normal
10720802.0,80.0,Normal
10720826.0,80.0,Normal
10720828.0,80.0,Normal
10720831.0,80.0,Normal
10720832.0,80.0,Normal
10721472.0,80.0,Normal
10721473.0,80.0,Normal
10721474.0,80.0,Normal
10721478.0,80.0,Normal
10721479.0,80.0,Normal
10721480.0,80.0,Normal
10721481.0,80.0,Normal
10721821.0,80.0,Normal
10721823.0,80.0,Normal
10721824.0,80.0,Normal
10721833.0,80.0,Normal
10721835.0,80.0,Normal
10721837.0,80.0,Normal
10721839.0,80.0,Normal
10721842.0,80.0,Normal
10721845.0,80.0,Normal
10721846.0,80.0,Normal
10721850.0,80.0,Normal
10721851.0,80.0,Normal
10721856.0,80.0,Normal
10722052.0,80.0,Normal
10722538.0,80.0,Normal
10722540.0,80.0,Normal
10722541.0,80.0,Normal
10722592.0,80.0,Normal
10722604.0,80.0,Normal
10722623.0,80.0,Normal
10722625.0,80.0,Normal
10722722.0,80.0,Normal
10722782.0,80.0,Normal
10722784.0,80.0,Normal
10722786.0,80.0,Normal
10722798.0,80.0,Normal
10722800.0,80.0,Normal
10722802.0,80.0,Normal
10722803.0,80.0,Normal
10722804.0,80.0,Normal
10722805.0,80.0,Normal
10723028.0,80.0,Normal
10723032.0,80.0,Normal
10723036.0,80.0,Normal
10723037.0,80.0,Normal
10723042.0,80.0,Normal
10723045.0,80.0,Normal
10723064.0,80.0,Normal
10723070.0,80.0,Normal
10723072.0,80.0,Normal
10723101.0,80.0,Normal
10723102.0,80.0,Normal
10723103.0,80.0,Normal
10723105.0,80.0,Normal
10723107.0,80.0,Normal
10723550.0,80.0,Normal
10723595.0,80.0,Normal
10724406.0,80.0,Normal
10724410.0,80.0,Normal
10724423.0,80.0,Normal
10724511.0,80.0,Normal
10724512.0,80.0,Normal
10724513.0,80.0,Normal
10724514.0,80.0,Normal
10724515.0,80.0,Normal
10724523.0,80.0,Normal
10724532.0,80.0,Normal
10724534.0,80.0,Normal
10724537.0,80.0,Normal
10724777.0,80.0,Normal
10724780.0,80.0,Normal
10724956.0,80.0,Normal
10724971.0,80.0,Normal
10725033.0,80.0,Normal
10725035.0,80.0,Normal
10725036.0,80.0,Normal
10725204.0,560.0,Outlier
10725231.0,80.0,Normal
10725369.0,80.0,Normal
10725370.0,80.0,Normal
10725371.0,80.0,Normal
10725372.0,80.0,Normal
10725672.0,80.0,Normal
10725768.0,80.0,Normal
10726027.0,80.0,Normal
10726032.0,80.0,Normal
10726034.0,80.0,Normal
10726175.0,80.0,Normal
10726177.0,80.0,Normal
10726262.0,80.0,Normal
10726264.0,80.0,Normal
10727450.0,80.0,Normal
10727451.0,80.0,Normal
10727485.0,80.0,Normal
10727487.0,80.0,Normal
10727737.0,80.0,Normal
10727738.0,80.0,Normal
10727739.0,80.0,Normal
10727750.0,80.0,Normal
10727839.0,80.0,Normal
10727877.0,80.0,Normal
10728135.0,80.0,Normal
10728136.0,80.0,Normal
10728420.0,80.0,Normal
10728523.0,80.0,Normal
10728775.0,80.0,Normal
10728776.0,80.0,Normal
10728782.0,80.0,Normal
10728787.0,80.0,Normal
10728790.0,80.0,Normal
10729751.0,80.0,Normal
10729797.0,80.0,Normal
10729798.0,80.0,Normal
10729799.0,80.0,Normal
10729800.0,80.0,Normal
10729801.0,80.0,Normal
10729802.0,80.0,Normal
10729804.0,80.0,Normal
10729805.0,80.0,Normal
10729806.0,80.0,Normal
10729807.0,80.0,Normal
10729808.0,80.0,Normal
10729809.0,80.0,Normal
10729810.0,80.0,Normal
10729812.0,80.0,Normal
10729813.0,80.0,Normal
10729998.0,80.0,Normal
10730086.0,80.0,Normal
10730088.0,80.0,Normal
10730130.0,80.0,Normal
10730131.0,80.0,Normal
10730272.0,80.0,Normal
10730273.0,80.0,Normal
10730274.0,80.0,Normal
10730275.0,80.0,Normal
10730276.0,80.0,Normal
10730277.0,80.0,Normal
10730281.0,80.0,Normal
10730283.0,80.0,Normal
10730332.0,80.0,Normal
10730334.0,80.0,Normal
10730348.0,80.0,Normal
10730615.0,80.0,Normal
10730983.0,80.0,Normal
10730984.0,80.0,Normal
10730987.0,80.0,Normal
10731012.0,80.0,Normal
10731016.0,80.0,Normal
10731018.0,80.0,Normal
10731023.0,80.0,Normal
10731044.0,80.0,Normal
10731046.0,80.0,Normal
10731050.0,80.0,Normal
10731051.0,80.0,Normal
10731087.0,80.0,Normal
10731091.0,80.0,Normal
10731093.0,80.0,Normal
10731099.0,80.0,Normal
10731101.0,80.0,Normal
10731233.0,80.0,Normal
10731430.0,80.0,Normal
10731577.0,80.0,Normal
10731598.0,80.0,Normal
10731927.0,80.0,Normal
10731944.0,80.0,Normal
10731946.0,80.0,Normal
10731952.0,80.0,Normal
10731959.0,80.0,Normal
10731960.0,80.0,Normal
10731962.0,80.0,Normal
10732547.0,80.0,Normal
10732554.0,80.0,Normal
10732623.0,80.0,Normal
10732649.0,80.0,Normal
10732654.0,80.0,Normal
10732669.0,80.0,Normal
10732676.0,80.0,Normal
10732677.0,80.0,Normal
10732754.0,80.0,Normal
10734126.0,80.0,Normal
10734177.0,80.0,Normal
10734178.0,80.0,Normal
10734188.0,80.0,Normal
10734192.0,80.0,Normal
10734196.0,80.0,Normal
10734208.0,80.0,Normal
10734229.0,80.0,Normal
10734482.0,80.0,Normal
10734483.0,80.0,Normal
10734487.0,80.0,Normal
10734488.0,80.0,Normal
10734574.0,80.0,Normal
10734576.0,80.0,Normal
10734586.0,80.0,Normal
10734603.0,80.0,Normal
10734604.0,80.0,Normal
10734618.0,110.0,Normal
10734682.0,80.0,Normal
10734894.0,80.0,Normal
10734896.0,80.0,Normal
10735070.0,80.0,Normal
10735071.0,80.0,Normal
10735143.0,80.0,Normal
10735145.0,80.0,Normal
10735405.0,80.0,Normal
10735406.0,80.0,Normal
10735408.0,80.0,Normal
10735412.0,80.0,Normal
10735413.0,80.0,Normal
10735415.0,80.0,Normal
10735426.0,80.0,Normal
10735468.0,80.0,Normal
10735471.0,80.0,Normal
10735685.0,80.0,Normal
10735686.0,80.0,Normal
10735687.0,80.0,Normal
10735689.0,80.0,Normal
10735692.0,80.0,Normal
10735693.0,80.0,Normal
10735718.0,80.0,Normal
10735757.0,80.0,Normal
10735765.0,80.0,Normal
10735789.0,80.0,Normal
10735790.0,80.0,Normal
